2021-09-08 11:42:32 INFO Collected 50 ID in genre ROMANCE, rank 601-651
2021-09-08 11:42:34 INFO Collected 50 ID in genre ROMANCE, rank 651-701
2021-09-08 11:42:36 INFO Collected 50 ID in genre ROMANCE, rank 701-751
2021-09-08 11:42:38 INFO Collected 50 ID in genre ROMANCE, rank 751-801
2021-09-08 11:42:40 INFO Collected 50 ID in genre ROMANCE, rank 801-851
2021-09-08 11:42:43 INFO Collected 50 ID in genre ROMANCE, rank 851-901
2021-09-08 11:42:45 INFO Collected 50 ID in genre ROMANCE, rank 901-951
2021-09-08 11:42:47 INFO Collected 50 ID in genre ROMANCE, rank 951-1001
2021-09-08 11:42:47 INFO Collected 1000 ID in ROMANCE genre
2021-09-08 11:42:52 INFO Collected 50 ID in genre SCI_FI, rank 1-51
2021-09-08 11:42:54 INFO Collected 50 ID in genre SCI_FI, rank 51-101
2021-09-08 11:42:56 INFO Collected 50 ID in genre SCI_FI, rank 101-151
2021-09-08 11:42:58 INFO Collected 50 ID in genre SCI_FI, rank 151-201
2021-09-08 11:42:59 INFO Collected 50 ID in genre SCI_FI, rank 201-251
2021-09-08 11:43:01 INFO Collected 50 ID in genre SCI_FI, rank 251-301
2021-09-08 11:43:03 INFO Collected 50 ID in genre SCI_FI, rank 301-351
2021-09-08 11:43:05 INFO Collected 50 ID in genre SCI_FI, rank 351-401
2021-09-08 11:43:07 INFO Collected 50 ID in genre SCI_FI, rank 401-451
2021-09-08 11:43:09 INFO Collected 50 ID in genre SCI_FI, rank 451-501
2021-09-08 11:43:11 INFO Collected 50 ID in genre SCI_FI, rank 501-551
2021-09-08 11:43:12 INFO Collected 50 ID in genre SCI_FI, rank 551-601
2021-09-08 11:43:14 INFO Collected 50 ID in genre SCI_FI, rank 601-651
2021-09-08 11:43:16 INFO Collected 50 ID in genre SCI_FI, rank 651-701
2021-09-08 11:43:18 INFO Collected 50 ID in genre SCI_FI, rank 701-751
2021-09-08 11:43:20 INFO Collected 50 ID in genre SCI_FI, rank 751-801
2021-09-08 11:43:22 INFO Collected 50 ID in genre SCI_FI, rank 801-851
2021-09-08 11:43:24 INFO Collected 50 ID in genre SCI_FI, rank 851-901
2021-09-08 11:43:26 INFO Collected 50 ID in genre SCI_FI, rank 901-951
2021-09-08 11:43:28 INFO Collected 50 ID in genre SCI_FI, rank 951-1001
2021-09-08 11:43:29 INFO Collected 1000 ID in SCI_FI genre
2021-09-08 11:43:35 INFO Collected 50 ID in genre SHORT, rank 1-51
2021-09-08 11:43:37 INFO Collected 50 ID in genre SHORT, rank 51-101
2021-09-08 11:43:39 INFO Collected 50 ID in genre SHORT, rank 101-151
2021-09-08 11:43:41 INFO Collected 50 ID in genre SHORT, rank 151-201
2021-09-08 11:43:44 INFO Collected 50 ID in genre SHORT, rank 201-251
2021-09-08 11:43:48 INFO Collected 50 ID in genre SHORT, rank 251-301
2021-09-08 11:43:51 INFO Collected 50 ID in genre SHORT, rank 301-351
2021-09-08 11:43:53 INFO Collected 50 ID in genre SHORT, rank 351-401
2021-09-08 11:43:57 INFO Collected 50 ID in genre SHORT, rank 401-451
2021-09-08 11:43:59 INFO Collected 50 ID in genre SHORT, rank 451-501
2021-09-08 11:44:02 INFO Collected 50 ID in genre SHORT, rank 501-551
2021-09-08 11:44:04 INFO Collected 50 ID in genre SHORT, rank 551-601
2021-09-08 11:44:07 INFO Collected 50 ID in genre SHORT, rank 601-651
2021-09-08 11:44:10 INFO Collected 50 ID in genre SHORT, rank 651-701
2021-09-08 11:44:13 INFO Collected 50 ID in genre SHORT, rank 701-751
2021-09-08 11:44:15 INFO Collected 50 ID in genre SHORT, rank 751-801
2021-09-08 11:44:18 INFO Collected 50 ID in genre SHORT, rank 801-851
2021-09-08 11:44:21 INFO Collected 50 ID in genre SHORT, rank 851-901
2021-09-08 11:44:24 INFO Collected 50 ID in genre SHORT, rank 901-951
2021-09-08 11:44:26 INFO Collected 50 ID in genre SHORT, rank 951-1001
2021-09-08 11:44:27 INFO Collected 1000 ID in SHORT genre
2021-09-08 11:44:31 INFO Collected 50 ID in genre SPORT, rank 1-51
2021-09-08 11:44:33 INFO Collected 50 ID in genre SPORT, rank 51-101
2021-09-08 11:44:35 INFO Collected 50 ID in genre SPORT, rank 101-151
2021-09-08 11:44:37 INFO Collected 50 ID in genre SPORT, rank 151-201
2021-09-08 11:44:39 INFO Collected 50 ID in genre SPORT, rank 201-251
2021-09-08 11:44:41 INFO Collected 50 ID in genre SPORT, rank 251-301
2021-09-08 11:44:43 INFO Collected 50 ID in genre SPORT, rank 301-351
2021-09-08 11:44:45 INFO Collected 50 ID in genre SPORT, rank 351-401
2021-09-08 11:44:47 INFO Collected 50 ID in genre SPORT, rank 401-451
2021-09-08 11:44:49 INFO Collected 50 ID in genre SPORT, rank 451-501
2021-09-08 11:44:51 INFO Collected 50 ID in genre SPORT, rank 501-551
2021-09-08 11:44:54 INFO Collected 50 ID in genre SPORT, rank 551-601
2021-09-08 11:44:56 INFO Collected 50 ID in genre SPORT, rank 601-651
2021-09-08 11:44:59 INFO Collected 50 ID in genre SPORT, rank 651-701
2021-09-08 11:45:01 INFO Collected 50 ID in genre SPORT, rank 701-751
2021-09-08 11:45:04 INFO Collected 50 ID in genre SPORT, rank 751-801
2021-09-08 11:45:07 INFO Collected 50 ID in genre SPORT, rank 801-851
2021-09-08 11:45:10 INFO Collected 50 ID in genre SPORT, rank 851-901
2021-09-08 11:45:12 INFO Collected 50 ID in genre SPORT, rank 901-951
2021-09-08 11:45:15 INFO Collected 50 ID in genre SPORT, rank 951-1001
2021-09-08 11:45:16 INFO Collected 1000 ID in SPORT genre
2021-09-08 11:45:20 INFO Collected 50 ID in genre THRILLER, rank 1-51
2021-09-08 11:45:22 INFO Collected 50 ID in genre THRILLER, rank 51-101
2021-09-08 11:45:23 INFO Collected 50 ID in genre THRILLER, rank 101-151
2021-09-08 11:45:25 INFO Collected 50 ID in genre THRILLER, rank 151-201
2021-09-08 11:45:27 INFO Collected 50 ID in genre THRILLER, rank 201-251
2021-09-08 11:45:29 INFO Collected 50 ID in genre THRILLER, rank 251-301
2021-09-08 11:45:30 INFO Collected 50 ID in genre THRILLER, rank 301-351
2021-09-08 11:45:32 INFO Collected 50 ID in genre THRILLER, rank 351-401
2021-09-08 11:45:34 INFO Collected 50 ID in genre THRILLER, rank 401-451
2021-09-08 11:45:36 INFO Collected 50 ID in genre THRILLER, rank 451-501
2021-09-08 11:45:38 INFO Collected 50 ID in genre THRILLER, rank 501-551
2021-09-08 11:45:40 INFO Collected 50 ID in genre THRILLER, rank 551-601
2021-09-08 11:45:42 INFO Collected 50 ID in genre THRILLER, rank 601-651
2021-09-08 11:45:44 INFO Collected 50 ID in genre THRILLER, rank 651-701
2021-09-08 11:45:46 INFO Collected 50 ID in genre THRILLER, rank 701-751
2021-09-08 11:45:48 INFO Collected 50 ID in genre THRILLER, rank 751-801
2021-09-08 11:45:50 INFO Collected 50 ID in genre THRILLER, rank 801-851
2021-09-08 11:45:52 INFO Collected 50 ID in genre THRILLER, rank 851-901
2021-09-08 11:45:53 INFO Collected 50 ID in genre THRILLER, rank 901-951
2021-09-08 11:45:55 INFO Collected 50 ID in genre THRILLER, rank 951-1001
2021-09-08 11:45:56 INFO Collected 1000 ID in THRILLER genre
2021-09-08 11:46:00 INFO Collected 50 ID in genre WAR, rank 1-51
2021-09-08 11:46:02 INFO Collected 50 ID in genre WAR, rank 51-101
2021-09-08 11:46:04 INFO Collected 50 ID in genre WAR, rank 101-151
2021-09-08 11:46:06 INFO Collected 50 ID in genre WAR, rank 151-201
2021-09-08 11:46:08 INFO Collected 50 ID in genre WAR, rank 201-251
2021-09-08 11:46:10 INFO Collected 50 ID in genre WAR, rank 251-301
2021-09-08 11:46:13 INFO Collected 50 ID in genre WAR, rank 301-351
2021-09-08 11:46:16 INFO Collected 50 ID in genre WAR, rank 351-401
2021-09-08 11:46:18 INFO Collected 50 ID in genre WAR, rank 401-451
2021-09-08 11:46:20 INFO Collected 50 ID in genre WAR, rank 451-501
2021-09-08 11:46:23 INFO Collected 50 ID in genre WAR, rank 501-551
2021-09-08 11:46:25 INFO Collected 50 ID in genre WAR, rank 551-601
2021-09-08 11:46:28 INFO Collected 50 ID in genre WAR, rank 601-651
2021-09-08 11:46:30 INFO Collected 50 ID in genre WAR, rank 651-701
2021-09-08 11:46:34 INFO Collected 50 ID in genre WAR, rank 701-751
2021-09-08 11:46:37 INFO Collected 50 ID in genre WAR, rank 751-801
2021-09-08 11:46:39 INFO Collected 50 ID in genre WAR, rank 801-851
2021-09-08 11:46:41 INFO Collected 50 ID in genre WAR, rank 851-901
2021-09-08 11:46:44 INFO Collected 50 ID in genre WAR, rank 901-951
2021-09-08 11:46:46 INFO Collected 50 ID in genre WAR, rank 951-1001
2021-09-08 11:46:47 INFO Collected 1000 ID in WAR genre
2021-09-08 11:46:51 INFO Collected 50 ID in genre WESTERN, rank 1-51
2021-09-08 11:46:53 INFO Collected 50 ID in genre WESTERN, rank 51-101
2021-09-08 11:46:56 INFO Collected 50 ID in genre WESTERN, rank 101-151
2021-09-08 11:46:58 INFO Collected 50 ID in genre WESTERN, rank 151-201
2021-09-08 11:47:00 INFO Collected 50 ID in genre WESTERN, rank 201-251
2021-09-08 11:47:02 INFO Collected 50 ID in genre WESTERN, rank 251-301
2021-09-08 11:47:04 INFO Collected 50 ID in genre WESTERN, rank 301-351
2021-09-08 11:47:07 INFO Collected 50 ID in genre WESTERN, rank 351-401
2021-09-08 11:47:09 INFO Collected 50 ID in genre WESTERN, rank 401-451
2021-09-08 11:47:12 INFO Collected 50 ID in genre WESTERN, rank 451-501
2021-09-08 11:47:16 INFO Collected 50 ID in genre WESTERN, rank 501-551
2021-09-08 11:47:19 INFO Collected 50 ID in genre WESTERN, rank 551-601
2021-09-08 11:47:23 INFO Collected 50 ID in genre WESTERN, rank 601-651
2021-09-08 11:47:25 INFO Collected 50 ID in genre WESTERN, rank 651-701
2021-09-08 11:47:27 INFO Collected 50 ID in genre WESTERN, rank 701-751
2021-09-08 11:47:30 INFO Collected 50 ID in genre WESTERN, rank 751-801
2021-09-08 11:47:33 INFO Collected 50 ID in genre WESTERN, rank 801-851
2021-09-08 11:47:36 INFO Collected 50 ID in genre WESTERN, rank 851-901
2021-09-08 11:47:39 INFO Collected 50 ID in genre WESTERN, rank 901-951
2021-09-08 11:47:43 INFO Collected 50 ID in genre WESTERN, rank 951-1001
2021-09-08 11:47:44 INFO Collected 1000 ID in WESTERN genre
